EventTime;AspectName;Category;Message;FromValue;ToValue;Path;ObjectName;ObjectDescription;SourceName;UserAccount;Condition;SubCondition;NodeName;Component;Class
 2021-06-01 03:44:39;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:44:40;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:44:41;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:44:45;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:44:45;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:45;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:45;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:46;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:46;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:44:46;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:44:47;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:44:47;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:44:47;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:44:47;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:47;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-06-01 03:44:48;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:44:52;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:44:52;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:44:52;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:44:55;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:44:56;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:44:56;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:44:59;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:44:59;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:00;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:45:00;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:00;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:00;;Process Simple Event;Object error Falling;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:00;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:00;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:00;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:45:00;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:45:01;;Process Simple Event;Object error Rising;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:01;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:45:01;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:45:02;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:45:02;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:03;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:06;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:06;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:09;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:09;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:09;;AuditEvent_Security;Logover user from RGAX3\SoresT to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW08-UNI2;Logover;
 2021-06-01 03:45:09;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:09;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:09;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:10;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:10;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:10;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:10;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:10;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:10;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:12;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:12;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:12;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:12;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:13;;Process Simple Event;Object error Falling;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:13;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:13;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:13;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:14;;System Simple Event;Controller_2   (0000)  Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:14;;System Simple Event;Controller_2   (0000) Status OK;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:14;;System Simple Event;Controller_2   (0000)  Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:14;;System Simple Event;Controller_2   (0000) Status OK;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:14;;System Simple Event;Controller_2   (0000)  Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:15;;Process Simple Event;Object error Rising;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:15;;System Simple Event;Controller_2   (0000) Status OK;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:15;;System Simple Event;Controller_2   (0000)  Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:15;;System Simple Event;Controller_2   (0000) Status OK;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:15;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;Process Simple Event;Object error Falling;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:16;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;System Simple Event;Controller_2   (0000) Channel error,   Line fault ch. 5;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:16;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:45:17;;Process Simple Event;Object error Rising;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:17;;System Simple Event;Controller_2   (0000) Channel error;;;;13;;172.16.96.152-2.81.13;;;;;;9950
 2021-06-01 03:45:18;;Process Simple Event;Object error Falling;;;;KSVG06879;07B31.00 autoklav belepo mert CIP ivoviz vez. g.cs.;KSVG06879;;;;;;820
 2021-06-01 03:45:19;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:45:19;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:45:22;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:45:22;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:45:22;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:45:23;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:45:23;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:45:25;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:31;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:33;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:45:39;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:45:39;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:45:42;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:45:44;;Process Simple Event;Object error Falling;;;;KSVG01893;kopenyter be, ki elvalasztó;KSVG01893;;;;;;135
 2021-06-01 03:45:44;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:45:44;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:45:45;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:45:45;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:45:46;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:48;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:45:52;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:45:54;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:45:58;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:45:59;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:46:00;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:01;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:46:03;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:03;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:03;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:04;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:46:06;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:46:06;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:46:07;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:46:07;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:46:09;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:09;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:09;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:13;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:46:17;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:46:18;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:46:18;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:46:20;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 03:46:21;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:22;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:46:24;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:28;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:46:28;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:46:29;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:46:29;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:46:31;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:46:32;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:46:34;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 03:46:34;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:35;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:37;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-06-01 03:46:40;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:46:41;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:41;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:41;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:42;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:45;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:50;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:50;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:50;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 03:46:50;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:46:50;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:46:51;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:51;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:46:51;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:46:52;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:53;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:46:57;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:46:57;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:46:58;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:46:59;;Process Simple Event;HH Rising;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 03:47:00;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:47:00;;Process Simple Event;HH Falling;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 03:47:01;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:47:12;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:47:12;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:47:12;;Process Simple Event;Villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:47:13;;Process Simple Event;Object error Falling;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
 2021-06-01 03:47:13;;Process Simple Event;Nincs villamos hiba;;;;T5_Csofutes;T5 villamos csofutes;T5_Csofutes;;;;;;6105
 2021-06-01 03:47:15;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:47:16;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 03:47:17;;Process Simple Event;Object error Rising;;;;KSVG01893;kopenyter be, ki elvalasztó;KSVG01893;;;;;;135
 2021-06-01 03:47:19;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:47:20;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:47:21;;Process Simple Event;LLL Rising;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:47:22;;Process Simple Event;Object error Falling;;;;KSVG01893;kopenyter be, ki elvalasztó;KSVG01893;;;;;;135
 2021-06-01 03:47:22;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 03:47:31;;Process Simple Event;LLL Falling;;;;PIT30113;Argon batteria nyomas;PIT30113;;;;;;400
 2021-06-01 03:47:31;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 03:47:34;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 03:47:34;;Process Simple Event;Object error Rising;;;;KS60557;T5 villamos csofutes auto vezerles;KS60557;;;;;;6105
